timestamp,strategy,symbol,type,strike,premium,spot,dte,delta,gamma,theta,vega,iv,volume,oi,pcr,vwap,target,sl,quality_score,reason,executed
2026-03-10T10:16:33.281778,Gamma Blast,BANKNIFTY,BUY_CE_GAMMA,56700.0,1256.95,56764.85,3,0.8755473519282697,1.5687622340449109e-06,-4475.7572743753535,10.561364982170597,25.42,0,0,0.8567085927225535,59840.27333333334,1822.5775,628.475,36,Gamma Blast [1DTE]: Up breakout body=181 ATR=655 range=0.57x [CHAIN],False
2026-03-10T10:16:33.285181,CPR,SENSEX,BUY_PE_CPR,77900.0,612.45,78061.99,3,-0.1072996844236809,9.54108265484398e-07,-5971.791133423916,13.071644586087343,27.3542584447879,0,0,0.8968577875115826,80838.18333333333,857.4300000000001,306.225,0,Moderate CPR (0.522%) bearish breakout below BC=79588 [CHAIN],True
2026-03-10T10:16:48.341957,CPR,NIFTY,BUY_PE_CPR,24150.0,82.0,24192.75,3,-0.0480717841276304,1.2419879429359994e-06,-1344.5714072095573,2.192118145547038,36.69,0,0,0.9012115039054214,25058.236666666664,123.0,41.0,0,Narrow CPR (0.226%) bearish breakout below BC=24796 [CHAIN],True
2026-03-10T10:16:48.345363,Gamma Blast,NIFTY,BUY_PE_GAMMA,24150.0,82.0,24192.75,3,-0.0480717841276304,1.2419879429359994e-06,-1344.5714072095573,2.192118145547038,36.69,0,0,0.9012115039054214,25058.236666666664,114.8,41.0,0,Gamma Blast [2DTE]: Down breakout body=-88 ATR=260 range=0.86x [CHAIN],True
2026-03-10T10:16:48.348692,CPR,BANKNIFTY,BUY_PE_CPR,56600.0,1043.2,56777.35,3,-0.1176295251085498,1.465333237790536e-06,-4433.820647201032,10.1528208127625,26.15,0,0,0.8567085927225535,59840.27333333334,1564.8000000000002,521.6,0,Narrow CPR (0.232%) bearish breakout below BC=59663 [CHAIN],False
2026-03-10T10:16:48.351946,Gamma Blast,BANKNIFTY,BUY_CE_GAMMA,56700.0,1256.95,56777.35,3,0.875566958217466,1.5682440825111163e-06,-4476.249771109007,10.56252697709334,25.42,0,0,0.8567085927225535,59840.27333333334,1822.5775,628.475,36,Gamma Blast [1DTE]: Up breakout body=194 ATR=655 range=0.57x [CHAIN],False
2026-03-10T10:16:48.354779,CPR,SENSEX,BUY_PE_CPR,77900.0,612.45,78064.11,3,-0.1072976617553683,9.54069388373666e-07,-5971.871958337291,13.071821932584117,27.3542584447879,0,0,0.8968577875115826,80838.18333333333,857.4300000000001,306.225,0,Moderate CPR (0.522%) bearish breakout below BC=79588 [CHAIN],True
2026-03-10T10:18:12.263129,CPR,NIFTY,BUY_CE_CPR,24200.0,84.35,24193.45,3,0.9326696357394711,1.8002083112674664e-06,-1572.1845903747756,2.857989964107467,33.0,0,0,0.94607526749275,24365.743333333336,118.09,42.175,73,Moderate CPR (0.389%) bullish breakout above TC=23981 [CHAIN],False
2026-03-10T10:18:12.267797,Gamma Blast,NIFTY,BUY_PE_GAMMA,24200.0,82.3,24193.45,3,-0.0471882679039655,1.2166724480799804e-06,-1332.4130809239216,2.159852217747785,36.9,0,0,0.94607526749275,24365.743333333336,115.21999999999998,41.15,0,Gamma Blast [2DTE]: Down breakout body=-87 ATR=291 range=0.77x [CHAIN],False
2026-03-10T10:18:12.272761,CPR,BANKNIFTY,BUY_CE_CPR,56800.0,1285.7,56798.05,3,0.8732891190906926,1.6021389201330528e-06,-4493.910312350509,10.70098067716514,25.19,0,0,0.8976386635725395,57659.20000000001,1928.55,642.85,53,Narrow CPR (0.294%) bullish breakout above TC=55937 [CHAIN],True
2026-03-10T10:18:12.277426,Gamma Blast,BANKNIFTY,BUY_CE_GAMMA,56800.0,1285.7,56798.05,3,0.8732891190906926,1.6021389201330528e-06,-4493.910312350509,10.70098067716514,25.19,0,0,0.8976386635725395,57659.20000000001,1864.27,642.85,53,Gamma Blast [1DTE]: Up breakout body=214 ATR=723 range=0.58x [CHAIN],True
2026-03-10T10:18:12.282013,CPR,SENSEX,BUY_CE_CPR,78100.0,676.65,78093.27,3,0.911530332884766,7.603581646372065e-07,-5635.903407046848,11.351333655063616,29.78331730923989,0,0,0.9468670480599016,78677.85066666667,1014.975,338.325,65,Narrow CPR (0.184%) bullish breakout above TC=62975 [CHAIN],False
2026-03-10T10:18:12.286634,Gamma Blast,SENSEX,BUY_PE_GAMMA,78100.0,624.45,78093.27,3,-0.111270727732678,9.95288547726308e-07,-6031.431369539389,13.42279410810112,26.905329471067,0,0,0.9468670480599016,78677.85066666667,874.23,312.225,48,Gamma Blast [2DTE]: Down breakout body=-282 ATR=384 range=2.03x [CHAIN],False
2026-03-10T10:18:27.418540,CPR,NIFTY,BUY_CE_CPR,24200.0,84.35,24199.95,3,0.9326813347361276,1.7994830464476324e-06,-1572.3957665163612,2.8583738290721823,33.0,0,0,0.94661630182554,24366.176666666663,118.09,42.175,0,Moderate CPR (0.389%) bullish breakout above TC=23981 [CHAIN],False
2026-03-10T10:18:27.422746,Gamma Blast,NIFTY,BUY_PE_GAMMA,24200.0,82.3,24199.95,3,-0.047180361126273,1.2161822800898795e-06,-1332.5914590994755,2.160142318960581,36.9,0,0,0.94661630182554,24366.176666666663,115.21999999999998,41.15,0,Gamma Blast [2DTE]: Down breakout body=-81 ATR=291 range=0.77x [CHAIN],False
2026-03-10T10:18:27.426851,CPR,BANKNIFTY,BUY_CE_CPR,56800.0,1285.7,56818.7,3,0.8733221942401308,1.6012655093295328e-06,-4494.727049051731,10.70292526333702,25.19,0,0,0.8976386635725395,57659.20000000001,1928.55,642.85,0,Narrow CPR (0.294%) bullish breakout above TC=55937 [CHAIN],True
2026-03-10T10:18:27.430621,Gamma Blast,BANKNIFTY,BUY_CE_GAMMA,56800.0,1285.7,56818.7,3,0.8733221942401308,1.6012655093295328e-06,-4494.727049051731,10.70292526333702,25.19,0,0,0.8976386635725395,57659.20000000001,1864.265,642.85,0,Gamma Blast [1DTE]: Up breakout body=235 ATR=723 range=0.58x [CHAIN],True
2026-03-10T10:18:27.434302,CPR,SENSEX,BUY_CE_CPR,78100.0,676.65,78101.3,3,0.9115364380899824,7.602408977424359e-07,-5636.193139582509,11.351917164864906,29.78331730923989,0,0,0.9468670480599016,78677.85066666667,947.31,338.325,58,Moderate CPR (0.428%) bullish breakout above TC=77400 [CHAIN],False
2026-03-10T10:18:27.438172,Gamma Blast,SENSEX,BUY_PE_GAMMA,78100.0,624.45,78101.3,3,-0.1112627361819708,9.95135046910416e-07,-6031.740656639569,13.423484079011647,26.905329471067,0,0,0.9468670480599016,78677.85066666667,874.23,312.225,48,Gamma Blast [2DTE]: Down breakout body=-274 ATR=1055 range=0.74x [CHAIN],False
2026-03-10T10:18:44.645958,CPR,NIFTY,BUY_CE_CPR,24200.0,84.35,24204.65,3,0.9326897910746486,1.7989589184763191e-06,-1572.5484375485687,2.858651346500183,33.0,0,0,0.94661630182554,24366.176666666663,118.09,42.175,0,Moderate CPR (0.389%) bullish breakout above TC=23981 [CHAIN],False
2026-03-10T10:18:44.650582,Gamma Blast,NIFTY,BUY_PE_GAMMA,24200.0,82.3,24204.65,3,-0.0471746459020606,1.2158280510394991e-06,-1332.720419982532,2.160352051506377,36.9,0,0,0.94661630182554,24366.176666666663,115.21999999999998,41.15,0,Gamma Blast [2DTE]: Down breakout body=-76 ATR=291 range=0.77x [CHAIN],False
2026-03-10T10:18:44.655850,CPR,BANKNIFTY,BUY_CE_CPR,56800.0,1285.7,56835.75,3,0.8733494896734078,1.6005449312159638e-06,-4495.401203003963,10.70453037105768,25.19,0,0,0.898984616253556,57693.49333333335,1928.55,642.85,0,Narrow CPR (0.294%) bullish breakout above TC=55937 [CHAIN],True
2026-03-10T10:18:44.661064,CPR,SENSEX,BUY_CE_CPR,78100.0,676.65,78125.6,3,0.9115549076337686,7.598862071507641e-07,-5637.069773752329,11.35368267118112,29.78331730923989,0,0,0.9472326714193672,78676.12533333333,947.31,338.325,58,Moderate CPR (0.428%) bullish breakout above TC=77400 [CHAIN],False
2026-03-10T10:18:59.721232,CPR,NIFTY,BUY_CE_CPR,24200.0,84.35,24203.75,3,0.932688171966467,1.7990592642967037e-06,-1572.519204330492,2.858598207883501,33.0,0,0,0.94661630182554,24366.176666666663,118.09,42.175,0,Moderate CPR (0.389%) bullish breakout above TC=23981 [CHAIN],False
2026-03-10T10:18:59.725739,Gamma Blast,NIFTY,BUY_PE_GAMMA,24200.0,82.3,24203.75,3,-0.0471757401778243,1.2158958691393505e-06,-1332.6957266613076,2.1603118920951228,36.9,0,0,0.94661630182554,24366.176666666663,115.21999999999998,41.15,0,Gamma Blast [2DTE]: Down breakout body=-77 ATR=291 range=0.77x [CHAIN],False
