date,time,symbol,type,strike,entry_premium,exit_premium,spot_entry,vwap,pcr,tolerance,has_oi,exit_reason,gross_pnl,costs,net_pnl,version
2026-01-21,10:40,BANKNIFTY,BUY_PE,58800,31.87,63.74,59135.52,59135.52,0.2,0.441,True,TARGET,947.54,50.55,896.99,Intraday
2026-01-22,09:55,BANKNIFTY,BUY_PE,59400,111.9,223.79,59400.28,59400.28,0.978,0.472,True,TARGET,3326.65,58.95,3267.7,Intraday
2026-01-22,10:00,BANKNIFTY,BUY_PE,59300,71.82,143.63,59395.1,59395.1,0.413,0.472,True,TARGET,2135.09,54.74,2080.35,Intraday
2026-01-23,10:05,BANKNIFTY,BUY_PE,59100,91.75,183.5,59162.82,59162.82,0.964,0.509,True,TARGET,2727.66,56.83,2670.83,Intraday
2026-01-23,10:30,BANKNIFTY,BUY_CE,59200,106.86,42.74,59151.09,59151.09,5.745,0.509,True,SL,-1936.89,58.42,-1995.31,Intraday
2026-01-27,10:40,BANKNIFTY,BUY_PE,58500,223.08,89.23,58505.62,58505.62,0.436,0.551,True,SL,-4043.55,70.62,-4114.18,Intraday
2026-01-27,11:15,BANKNIFTY,BUY_CE,58600,211.57,423.14,58506.77,58506.77,1.687,0.549,True,TARGET,6289.93,69.41,6220.51,Intraday
2026-01-28,09:55,BANKNIFTY,BUY_PE,59500,196.45,181.54,59541.94,59541.94,0.384,0.585,True,EOD,-481.41,67.83,-549.24,Intraday
2026-01-28,10:00,BANKNIFTY,BUY_PE,59500,196.89,181.51,59540.97,59540.97,0.465,0.585,True,EOD,-495.37,67.87,-563.24,Intraday
2026-01-29,09:55,BANKNIFTY,BUY_CE,59500,144.03,288.07,59457.97,59457.97,1.889,0.585,True,TARGET,4282.16,62.32,4219.84,Intraday
2026-01-29,10:00,BANKNIFTY,BUY_CE,59500,144.3,288.6,59458.54,59458.54,2.051,0.585,True,TARGET,4290.04,62.35,4227.69,Intraday
2026-01-30,09:55,BANKNIFTY,BUY_CE,59800,126.89,50.76,59716.55,59716.55,5.012,0.606,True,SL,-2300.04,60.52,-2360.57,Intraday
2026-01-30,10:10,BANKNIFTY,BUY_CE,59900,96.36,38.55,59737.98,59737.98,1.422,0.606,True,SL,-1746.68,57.32,-1804.0,Intraday
2026-02-01,10:20,BANKNIFTY,BUY_CE,59700,114.82,45.93,59579.03,59579.03,2.357,0.599,True,SL,-2081.21,59.26,-2140.47,Intraday
2026-02-01,10:30,BANKNIFTY,BUY_CE,59800,84.79,169.58,59594.13,59594.13,9.895,0.598,True,TARGET,2520.81,56.1,2464.71,Intraday
2026-02-02,10:50,BANKNIFTY,BUY_PE,58100,267.56,107.02,58281.65,58281.65,0.269,0.708,True,SL,-4849.75,75.29,-4925.05,Intraday
2026-02-02,10:55,BANKNIFTY,BUY_PE,58000,232.66,93.06,58271.29,58271.29,0.001,0.709,True,SL,-4217.22,71.63,-4288.85,Intraday
2026-02-03,11:05,BANKNIFTY,BUY_PE,60100,229.02,351.76,60304.61,60304.61,0.755,0.694,True,EOD,3629.76,71.25,3558.51,Intraday
2026-02-03,11:45,BANKNIFTY,BUY_PE,60200,276.46,409.95,60290.83,60290.83,0.796,0.694,True,EOD,3942.93,76.23,3866.7,Intraday
2026-02-04,11:05,BANKNIFTY,BUY_CE,60200,340.99,310.1,60207.86,60207.86,1.854,0.783,True,EOD,-985.45,83.0,-1068.46,Intraday
2026-02-04,11:10,BANKNIFTY,BUY_PE,60200,311.82,340.57,60207.6,60207.6,0.907,0.783,True,EOD,803.66,79.94,723.72,Intraday
2026-02-05,10:20,BANKNIFTY,BUY_CE,60200,220.36,88.14,60168.22,60168.22,3.006,0.784,True,SL,-3994.29,70.34,-4064.62,Intraday
2026-02-05,10:35,BANKNIFTY,BUY_PE,60100,195.6,243.77,60162.92,60162.92,0.664,0.787,True,EOD,1405.59,67.74,1337.85,Intraday
2026-02-06,10:00,BANKNIFTY,BUY_PE,60000,213.51,169.36,60020.17,60020.17,0.439,0.772,True,EOD,-1359.02,69.62,-1428.63,Intraday
2026-02-06,10:10,BANKNIFTY,BUY_PE,59900,174.41,130.27,60006.9,60006.9,0.455,0.772,True,EOD,-1351.57,65.51,-1417.08,Intraday
2026-02-09,10:30,BANKNIFTY,BUY_PE,60600,412.48,402.21,60644.74,60644.74,0.839,0.762,True,EOD,-381.41,90.51,-471.92,Intraday
2026-02-09,11:05,BANKNIFTY,BUY_PE,60600,409.75,402.25,60650.63,60650.63,0.401,0.762,True,EOD,-297.92,90.22,-388.14,Intraday
2026-02-10,09:55,BANKNIFTY,BUY_PE,60700,394.96,449.38,60678.79,60678.79,0.896,0.743,True,EOD,1556.34,88.67,1467.67,Intraday
2026-02-10,10:30,BANKNIFTY,BUY_CE,60800,362.88,305.85,60689.04,60689.04,1.739,0.741,True,EOD,-1771.11,85.3,-1856.41,Intraday
2026-02-11,10:15,BANKNIFTY,BUY_CE,60600,310.24,407.24,60544.42,60544.42,2.351,0.691,True,EOD,2845.45,79.77,2765.67,Intraday
2026-02-11,10:25,BANKNIFTY,BUY_CE,60600,313.01,407.78,60550.12,60550.12,4.802,0.69,True,EOD,2778.14,80.07,2698.07,Intraday
2026-02-12,10:10,BANKNIFTY,BUY_CE,60800,226.0,192.09,60776.56,60776.56,2.523,0.663,True,EOD,-1055.1,70.93,-1126.03,Intraday
2026-02-12,11:00,BANKNIFTY,BUY_CE,60800,234.58,191.17,60793.75,60793.75,1.5,0.663,True,EOD,-1340.63,71.83,-1412.46,Intraday
2026-02-13,10:15,BANKNIFTY,BUY_PE,60400,177.91,355.81,60495.3,60495.3,0.444,0.622,True,TARGET,5289.15,65.88,5223.27,Intraday
2026-02-13,10:30,BANKNIFTY,BUY_PE,60400,181.83,318.07,60486.11,60486.11,0.538,0.621,True,EOD,4041.99,66.29,3975.7,Intraday
2026-02-16,10:20,BANKNIFTY,BUY_CE,60400,402.15,752.39,60235.58,60235.58,1.944,0.576,True,EOD,10403.39,89.43,10313.97,Intraday
2026-02-16,11:00,BANKNIFTY,BUY_CE,60500,375.53,692.72,60274.89,60274.89,2.179,0.576,True,EOD,9419.34,86.63,9332.7,Intraday
2026-02-17,10:10,BANKNIFTY,BUY_CE,60900,339.16,530.16,60714.21,60714.21,4.254,0.612,True,EOD,5651.83,82.81,5569.02,Intraday
2026-02-17,10:25,BANKNIFTY,BUY_CE,61100,280.2,426.23,60769.51,60769.51,744.0,0.61,True,EOD,4317.4,76.62,4240.78,Intraday
2026-02-18,10:00,BANKNIFTY,BUY_CE,61200,339.31,501.22,61207.12,61207.12,1.012,0.606,True,EOD,4781.68,82.83,4698.86,Intraday
2026-02-18,11:10,BANKNIFTY,BUY_CE,61200,344.56,502.75,61217.22,61217.22,1.145,0.606,True,EOD,4669.39,83.38,4586.01,Intraday
2026-02-19,10:00,BANKNIFTY,BUY_PE,61400,179.56,359.11,61495.21,61495.21,0.831,0.61,True,TARGET,5338.24,66.05,5272.18,Intraday
2026-02-19,10:15,BANKNIFTY,BUY_PE,61400,187.9,375.8,61475.87,61475.87,0.002,0.61,True,TARGET,5586.26,66.93,5519.33,Intraday
2026-02-20,12:15,BANKNIFTY,BUY_CE,61300,126.51,160.19,61039.62,61039.62,1.338,0.553,True,EOD,984.57,60.48,924.09,Intraday
2026-02-20,12:20,BANKNIFTY,BUY_CE,61300,128.82,160.61,61046.48,61046.48,3.31,0.553,True,EOD,927.79,60.73,867.06,Intraday
2026-02-23,10:35,BANKNIFTY,BUY_PE,61200,378.37,388.15,61296.92,61296.92,0.667,0.55,True,EOD,224.48,86.93,137.55,Intraday
2026-02-23,10:40,BANKNIFTY,BUY_PE,61200,380.53,388.18,61292.09,61292.09,0.236,0.551,True,EOD,160.5,87.16,73.34,Intraday
2026-02-24,10:45,BANKNIFTY,BUY_PE,61200,349.16,427.7,61240.8,61240.8,0.922,0.464,True,EOD,2286.12,83.86,2202.26,Intraday
2026-02-24,10:50,BANKNIFTY,BUY_PE,61200,349.94,427.81,61239.14,61239.14,0.932,0.464,True,EOD,2266.21,83.94,2182.26,Intraday
2026-02-25,10:15,BANKNIFTY,BUY_CE,61300,292.01,116.8,61234.24,61234.24,2.019,0.471,True,SL,-5292.98,77.86,-5370.84,Intraday
2026-02-25,10:30,BANKNIFTY,BUY_CE,61300,292.53,117.01,61235.33,61235.33,1.771,0.471,True,SL,-5302.46,77.92,-5380.37,Intraday
2026-02-26,10:15,BANKNIFTY,BUY_PE,61100,187.27,212.32,61152.43,61152.43,0.776,0.475,True,EOD,715.64,66.86,648.78,Intraday
2026-02-26,10:20,BANKNIFTY,BUY_PE,61100,188.79,212.45,61149.06,61149.06,0.9,0.476,True,EOD,673.71,67.02,606.69,Intraday
2026-02-27,10:20,BANKNIFTY,BUY_PE,60700,107.53,215.06,60859.04,60859.04,0.539,0.477,True,TARGET,3196.88,58.49,3138.39,Intraday
2026-02-27,11:15,BANKNIFTY,BUY_PE,60800,161.73,323.46,60826.84,60826.84,0.81,0.476,True,TARGET,4808.31,64.18,4744.12,Intraday
