entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2022-12-16 03:45:00,2022-12-19 03:45:00,BUY_PE,61337.80859375,61806.19140625,61300,82.36,2.75,20,-1672.15,Max Pain Magnet
2022-12-19 03:45:00,2022-12-21 03:45:00,BUY_CE,61806.19140625,61067.23828125,61800,314.45,27.34,20,-5822.16,Max Pain Magnet
2022-12-26 03:45:00,2022-12-29 03:45:00,BUY_CE,60566.421875,61133.87890625,60600,342.71,538.18,20,3829.49,Max Pain Magnet
2023-01-03 03:45:00,2023-01-04 03:45:00,BUY_PE,61294.19921875,60657.44921875,61300,285.16,640.61,20,7029.03,Max Pain Magnet
2023-01-04 03:45:00,2023-01-05 03:45:00,BUY_CE,60657.44921875,60353.26953125,60700,240.03,60.98,20,-3660.94,Max Pain Magnet
2023-01-05 03:45:00,2023-01-06 03:45:00,BUY_PE,60353.26953125,59900.37109375,60400,194.28,480.12,20,5636.81,Max Pain Magnet
2023-01-09 03:45:00,2023-01-10 03:45:00,BUY_CE,60747.30859375,60115.48046875,60700,438.7,140.46,20,-6044.73,Max Pain Magnet
2023-01-13 03:45:00,2023-01-16 03:45:00,BUY_PE,60261.1796875,60092.96875,60300,147.04,236.32,20,1705.59,Max Pain Magnet
2023-01-17 03:45:00,2023-01-18 03:45:00,BUY_CE,60655.71875,61045.73828125,60700,318.25,454.01,20,2635.25,Max Pain Magnet
2023-01-20 03:45:00,2023-01-23 03:45:00,BUY_CE,60621.76953125,60941.671875,60600,128.36,343.15,20,4215.86,Max Pain Magnet
2023-01-25 03:45:00,2023-01-27 03:45:00,BUY_PE,60205.05859375,59330.8984375,60200,215.64,829.32,20,12193.58,Max Pain Magnet
2023-01-27 03:45:00,2023-01-30 03:45:00,BUY_PE,59330.8984375,59500.41015625,59300,104.73,48.99,20,-1194.76,Max Pain Magnet
2023-01-30 03:45:00,2023-02-03 03:45:00,BUY_CE,59500.41015625,60841.87890625,59500,368.54,1293.29,20,18415.0,Max Pain Magnet
2023-02-06 03:45:00,2023-02-07 03:45:00,BUY_CE,60506.8984375,60286.0390625,60500,389.79,213.17,20,-3612.5,Max Pain Magnet
2023-02-07 03:45:00,2023-02-08 03:45:00,BUY_PE,60286.0390625,60663.7890625,60300,280.28,91.02,20,-3865.22,Max Pain Magnet
2023-02-08 03:45:00,2023-02-10 03:45:00,BUY_CE,60663.7890625,60682.69921875,60700,221.92,98.94,20,-2539.68,Max Pain Magnet
2023-02-10 03:45:00,2023-02-13 03:45:00,BUY_CE,60682.69921875,60431.83984375,60700,108.79,30.45,20,-1646.8,Max Pain Magnet
2023-02-13 03:45:00,2023-02-14 03:45:00,BUY_PE,60431.83984375,61032.26171875,60400,286.37,79.15,20,-4224.48,Max Pain Magnet
