date,type,strike,spot,entry_premium,exit_premium,pnl,delta,iv,dte
2025-06-02,BUY_CE_GAMMA,101000,100825.0,2370.13,4464.96,52306.42,0.5,27.0,13
2025-06-05,BUY_CE_GAMMA,104000,104210.0,2373.94,4865.01,62212.33,0.525,27.5,10
2025-06-09,BUY_CE_GAMMA,107000,106797.0,1643.09,2606.32,24021.59,0.489,26.6,6
2025-06-11,BUY_PE_GAMMA,105000,105185.0,1459.28,2280.1,20462.91,-0.473,26.3,5
2025-06-17,BUY_CE_GAMMA,108500,108607.0,1659.99,2896.87,30862.71,0.518,26.4,5
2025-06-19,BUY_PE_GAMMA,107000,107052.0,1614.71,2005.95,9722.29,-0.487,27.4,5
2025-06-20,BUY_PE_GAMMA,106000,105811.0,1781.05,674.78,-27716.76,-0.509,28.4,5
2025-06-24,BUY_PE_GAMMA,104000,104232.0,1643.22,2253.79,15205.13,-0.47,30.1,5
2025-06-26,BUY_CE_GAMMA,106500,106438.0,1778.36,1987.55,5169.54,0.503,30.4,5
2025-06-27,BUY_PE_GAMMA,105500,105252.0,1939.38,2399.68,11446.29,-0.513,30.7,5
2025-07-02,BUY_CE_GAMMA,107500,107386.0,2493.91,3693.22,29917.32,0.504,26.3,13
2025-07-03,BUY_CE_GAMMA,108000,108079.0,2183.74,2549.42,9079.1,0.515,22.9,12
2025-07-08,BUY_PE_GAMMA,108000,107863.0,1613.38,542.82,-26822.92,-0.506,21.6,7
2025-07-10,BUY_CE_GAMMA,109000,108947.0,1321.98,2259.56,23382.6,0.499,22.1,5
2025-07-17,BUY_CE_GAMMA,112000,112118.0,1637.68,2480.5,21011.43,0.518,25.2,5
2025-07-21,BUY_CE_GAMMA,114500,114731.0,1729.94,2849.66,27933.31,0.529,25.1,5
2025-07-23,BUY_PE_GAMMA,115500,115317.0,1532.77,1778.28,6079.42,-0.514,22.3,5
2025-07-25,BUY_PE_GAMMA,113000,112868.0,1558.61,2775.56,30365.25,-0.507,23.6,5
2025-07-29,BUY_CE_GAMMA,113500,113504.0,2426.74,2721.46,7303.21,0.51,22.8,14
2025-07-30,BUY_PE_GAMMA,112500,112684.0,2270.93,2860.16,14666.97,-0.476,23.3,13
2025-07-31,BUY_PE_GAMMA,110000,109887.0,2580.04,4660.44,51943.97,-0.495,26.5,12
2025-08-04,BUY_CE_GAMMA,112000,112056.0,2583.52,4306.26,43002.68,0.514,27.5,11
2025-08-05,BUY_CE_GAMMA,113000,113210.0,2582.35,4114.95,38249.16,0.523,27.7,10
2025-08-07,BUY_CE_GAMMA,114000,114044.0,2171.04,757.98,-35389.2,0.512,26.6,8
2025-08-08,BUY_CE_GAMMA,114500,114619.0,1705.76,525.26,-29571.98,0.518,21.7,7
2025-08-11,BUY_PE_GAMMA,113000,113051.0,1414.58,1797.31,9510.65,-0.488,22.8,5
