entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2023-02-01 03:45:00,2023-02-03 03:45:00,BUY_CE,59708.078125,60841.87890625,59700,257.12,1101.31,20,16803.88,VWAP Bounce
2023-02-13 03:45:00,2023-02-14 03:45:00,BUY_PE,60431.83984375,61032.26171875,60400,286.37,79.15,20,-4224.48,VWAP Bounce
2023-03-01 03:45:00,2023-03-02 03:45:00,BUY_CE,59411.078125,58909.3515625,59400,232.15,23.4,20,-4255.03,VWAP Bounce
2023-03-09 03:45:00,2023-03-10 03:45:00,BUY_PE,59806.28125,59135.12890625,59800,154.06,634.12,20,9521.18,VWAP Bounce
2023-03-20 03:45:00,2023-03-21 03:45:00,BUY_PE,57628.94921875,58074.6796875,57600,308.34,127.88,20,-3689.12,VWAP Bounce
2023-03-28 03:45:00,2023-03-29 03:45:00,BUY_PE,57613.71875,57960.08984375,57600,272.07,105.2,20,-3417.35,VWAP Bounce
2023-03-29 03:45:00,2023-03-31 03:45:00,BUY_CE,57960.08984375,58991.51953125,58000,235.3,956.91,20,14352.27,VWAP Bounce
2023-04-17 03:45:00,2023-04-19 03:45:00,BUY_PE,59910.75,59567.80078125,59900,264.54,371.04,20,2049.98,VWAP Bounce
2023-05-16 03:45:00,2023-05-17 03:45:00,BUY_PE,61932.46875,61560.640625,61900,190.16,363.7,20,3390.77,VWAP Bounce
2023-05-24 03:45:00,2023-05-25 03:45:00,BUY_PE,61773.78125,61872.62109375,61800,189.53,97.14,20,-1927.78,VWAP Bounce
2023-05-25 03:45:00,2023-05-26 03:45:00,BUY_CE,61872.62109375,62501.69140625,61900,124.49,583.26,20,9095.36,VWAP Bounce
2023-06-05 03:45:00,2023-06-07 03:45:00,BUY_CE,62787.46875,63142.9609375,62800,226.21,378.41,20,2963.91,VWAP Bounce
2023-06-08 03:45:00,2023-06-09 03:45:00,BUY_PE,62848.640625,62625.62890625,62800,82.91,180.45,20,1870.79,VWAP Bounce
2023-06-12 03:45:00,2023-06-13 03:45:00,BUY_PE,62724.7109375,63143.16015625,62700,185.66,41.07,20,-2971.73,VWAP Bounce
2023-06-19 03:45:00,2023-06-21 03:45:00,BUY_CE,63168.30078125,63523.1484375,63200,226.22,363.63,20,2668.25,VWAP Bounce
2023-06-22 03:45:00,2023-06-23 03:45:00,BUY_PE,63238.890625,62979.37109375,63200,88.85,215.73,20,2457.69,VWAP Bounce
2023-06-27 03:45:00,2023-06-28 03:45:00,BUY_CE,63416.03125,63915.421875,63400,209.44,527.17,20,6274.53,VWAP Bounce
2023-07-10 03:45:00,2023-07-11 03:45:00,BUY_PE,65344.171875,65617.84375,65300,220.13,99.98,20,-2483.07,VWAP Bounce
2023-07-11 03:45:00,2023-07-12 03:45:00,BUY_CE,65617.84375,65393.8984375,65600,256.95,115.02,20,-2918.62,VWAP Bounce
2023-07-12 03:45:00,2023-07-13 03:45:00,BUY_PE,65393.8984375,65558.890625,65400,179.72,68.07,20,-2312.91,VWAP Bounce
2023-07-13 03:45:00,2023-07-14 03:45:00,BUY_CE,65558.890625,66060.8984375,65600,119.3,449.42,20,6522.43,VWAP Bounce
2023-07-31 03:45:00,2023-08-02 03:45:00,BUY_CE,66527.671875,65782.78125,66500,329.11,31.72,20,-6027.77,VWAP Bounce
2023-08-07 03:45:00,2023-08-08 03:45:00,BUY_CE,65953.4765625,65846.5,66000,321.05,224.76,20,-2005.9,VWAP Bounce
2023-08-08 03:45:00,2023-08-10 03:45:00,BUY_CE,65846.5,65688.1796875,65800,317.96,117.47,20,-4089.8,VWAP Bounce
2023-08-10 03:45:00,2023-08-11 03:45:00,BUY_PE,65688.1796875,65322.6484375,65700,159.64,365.53,20,4037.72,VWAP Bounce
2023-08-21 03:45:00,2023-08-24 03:45:00,BUY_CE,65216.08984375,65252.33984375,65200,279.63,142.57,20,-2821.14,VWAP Bounce
2023-08-24 03:45:00,2023-08-25 03:45:00,BUY_CE,65252.33984375,64886.51171875,65300,102.61,2.61,20,-2079.9,VWAP Bounce
2023-08-28 03:45:00,2023-08-29 03:45:00,BUY_PE,64996.6015625,65075.8203125,65000,216.69,149.75,20,-1418.81,VWAP Bounce
2023-08-29 03:45:00,2023-08-31 03:45:00,BUY_CE,65075.8203125,64831.41015625,65100,202.22,27.55,20,-3573.47,VWAP Bounce
2023-08-31 03:45:00,2023-09-01 03:45:00,BUY_PE,64831.41015625,65387.16015625,64800,88.15,0.09,20,-1841.1,VWAP Bounce
2023-09-27 03:45:00,2023-09-28 03:45:00,BUY_CE,66118.6875,65508.3203125,66100,205.21,9.0,20,-4004.14,VWAP Bounce
2023-10-05 03:45:00,2023-10-06 03:45:00,BUY_CE,65631.5703125,65995.6328125,65600,163.06,390.16,20,4462.08,VWAP Bounce
2023-10-09 03:45:00,2023-10-10 03:45:00,BUY_PE,65512.390625,66079.359375,65500,261.32,67.8,20,-3950.48,VWAP Bounce
2023-10-16 03:45:00,2023-10-17 03:45:00,BUY_PE,66166.9296875,66428.09375,66200,285.84,147.75,20,-2841.85,VWAP Bounce
2023-10-17 03:45:00,2023-10-18 03:45:00,BUY_CE,66428.09375,65877.0234375,66400,285.87,54.88,20,-4699.7,VWAP Bounce
2023-10-31 03:45:00,2023-11-01 03:45:00,BUY_CE,63874.9296875,63591.328125,63900,297.59,127.64,20,-3479.01,VWAP Bounce
2023-11-01 03:45:00,2023-11-02 03:45:00,BUY_PE,63591.328125,64080.8984375,63600,230.97,32.3,20,-4053.33,VWAP Bounce
2023-11-13 03:45:00,2023-11-15 03:45:00,BUY_CE,64933.87109375,65675.9296875,64900,372.79,792.65,20,8317.21,VWAP Bounce
2023-11-20 03:45:00,2023-11-24 03:45:00,BUY_CE,65655.1484375,65970.0390625,65700,351.9,271.94,20,-1679.14,VWAP Bounce
2023-11-28 03:45:00,2023-11-29 03:45:00,BUY_CE,66174.203125,66901.90625,66200,196.28,702.06,20,10035.61,VWAP Bounce
2023-12-12 03:45:00,2023-12-14 03:45:00,BUY_PE,69551.03125,70514.203125,69600,276.79,2.1,20,-5573.73,VWAP Bounce
2024-01-02 03:45:00,2024-01-03 03:45:00,BUY_PE,71892.4765625,71356.6015625,71900,341.49,563.39,20,4357.97,VWAP Bounce
2024-01-04 03:45:00,2024-01-05 03:45:00,BUY_PE,71847.5703125,72026.1484375,71800,155.64,48.26,20,-2227.65,VWAP Bounce
2024-01-10 03:45:00,2024-01-11 03:45:00,BUY_PE,71657.7109375,71721.1796875,71700,282.1,174.54,20,-2231.19,VWAP Bounce
2024-01-11 03:45:00,2024-01-12 03:45:00,BUY_CE,71721.1796875,72568.453125,71700,206.34,840.32,20,12599.55,VWAP Bounce
2024-01-30 03:45:00,2024-01-31 03:45:00,BUY_CE,71139.8984375,71752.109375,71100,514.85,776.76,20,5158.21,VWAP Bounce
2024-02-05 03:45:00,2024-02-06 03:45:00,BUY_PE,71731.421875,72186.09375,71700,515.64,279.81,20,-4796.56,VWAP Bounce
2024-02-07 03:45:00,2024-02-08 03:45:00,BUY_CE,72152.0,71428.4296875,72200,378.59,56.76,20,-6516.54,VWAP Bounce
2024-02-13 03:45:00,2024-02-14 03:45:00,BUY_PE,71555.1875,71822.828125,71600,482.61,276.9,20,-4194.15,VWAP Bounce
2024-02-21 03:45:00,2024-02-22 03:45:00,BUY_CE,72623.09375,73158.2421875,72600,310.27,573.54,20,5185.48,VWAP Bounce
2024-02-26 03:45:00,2024-02-27 03:45:00,BUY_PE,72790.1328125,73095.21875,72800,317.35,135.05,20,-3726.07,VWAP Bounce
2024-02-27 03:45:00,2024-02-28 03:45:00,BUY_CE,73095.21875,72304.8828125,73100,281.05,27.45,20,-5152.03,VWAP Bounce
2024-03-12 03:45:00,2024-03-13 03:45:00,BUY_PE,73667.9609375,72761.890625,73700,298.24,897.16,20,11898.42,VWAP Bounce
