entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2025-07-08 03:45:00,2025-07-09 03:45:00,BUY_CE,25522.5,25476.099609375,25500,100.86,51.33,75,-3904.47,VWAP Bounce
2025-07-09 03:45:00,2025-07-10 03:45:00,BUY_CE,25476.099609375,25355.25,25500,50.51,3.88,75,-3687.48,VWAP Bounce
2025-07-16 03:45:00,2025-07-17 03:45:00,BUY_CE,25212.05078125,25111.44921875,25200,61.75,10.38,75,-4042.39,VWAP Bounce
2025-07-21 03:45:00,2025-07-23 03:45:00,BUY_PE,25090.69921875,25219.900390625,25100,80.21,9.25,75,-5512.2,VWAP Bounce
2025-08-04 03:45:00,2025-08-06 03:45:00,BUY_PE,24722.75,24574.19921875,24700,67.89,124.73,75,4072.78,VWAP Bounce
2025-08-11 03:45:00,2025-08-12 03:45:00,BUY_CE,24585.05078125,24487.400390625,24600,91.94,35.2,75,-4445.26,VWAP Bounce
2025-08-12 03:45:00,2025-08-13 03:45:00,BUY_PE,24487.400390625,24619.349609375,24500,75.91,14.61,75,-4787.82,VWAP Bounce
2025-08-25 03:45:00,2025-08-26 03:45:00,BUY_PE,24967.75,24712.05078125,24950,81.14,230.95,75,11045.99,VWAP Bounce
2025-09-02 03:45:00,2025-09-03 03:45:00,BUY_PE,24579.599609375,24715.05078125,24600,89.15,18.6,75,-5481.21,VWAP Bounce
2025-09-05 03:45:00,2025-09-08 03:45:00,BUY_CE,24741.0,24773.150390625,24750,150.88,110.2,75,-3240.63,VWAP Bounce
2025-09-08 03:45:00,2025-09-10 03:45:00,BUY_CE,24773.150390625,24973.099609375,24750,119.77,219.93,75,7321.77,VWAP Bounce
2025-09-15 03:45:00,2025-09-16 03:45:00,BUY_CE,25069.19921875,25239.099609375,25050,105.78,198.98,75,6800.28,VWAP Bounce
2025-10-13 03:45:00,2025-10-14 03:45:00,BUY_CE,25227.349609375,25145.5,25250,78.61,32.51,75,-3647.18,VWAP Bounce
