timestamp,strategy,commodity,type,strike,premium,spot,reason
2026-02-23T14:48:05.507603,CPR,SILVERM,BUY_CE_CPR,266500,10036.961673829606,266682.0,Narrow CPR (0.038%) bullish breakout
2026-02-23T14:48:05.507603,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
2026-02-23T14:48:05.507603,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,180.77327993274653,5963.0,Ghost Zone: Supply retest
2026-02-23T14:49:26.425830,CPR,GOLDM,BUY_CE_CPR,159600,5663.207699592698,159586.0,Narrow CPR (0.058%) bullish breakout
2026-02-23T14:49:26.425830,CPR,SILVERM,BUY_CE_CPR,267000,9874.718471741324,266833.0,Narrow CPR (0.038%) bullish breakout
2026-02-23T14:49:26.425830,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
2026-02-23T14:49:26.425830,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,180.77327993274653,5963.0,Ghost Zone: Supply retest
2026-02-23T14:50:40.785324,CPR,GOLDM,BUY_CE_CPR,159600,5651.4434603757945,159565.0,Narrow CPR (0.058%) bullish breakout
2026-02-23T14:50:40.785324,CPR,SILVERM,BUY_CE_CPR,266500,9892.709044922529,266404.0,Narrow CPR (0.038%) bullish breakout
2026-02-23T14:50:40.785324,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
2026-02-23T14:50:40.785324,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,180.77327993274653,5963.0,Ghost Zone: Supply retest
2026-02-23T14:51:56.135161,CPR,GOLDM,BUY_CE_CPR,159600,5643.608979387295,159551.0,Narrow CPR (0.058%) bullish breakout
2026-02-23T14:51:56.136217,CPR,SILVERM,BUY_CE_CPR,266500,9971.947343426693,266557.0,Narrow CPR (0.038%) bullish breakout
2026-02-23T14:51:56.136217,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
